SQ_CANDIDATO;NM_MUNICIPIO;CD_MUNICIPIO;NR_ZONA;DS_SIT_TOT_TURNO;NM_CANDIDATO;SG_PARTIDO;QT_VOTOS_NOMINAIS
230000002103;BOA VISTA;03018;1;ELEITO POR MÉDIA;ZELIO DOS SANTOS MOTA;PSD;575
230000002092;BOA VISTA;03018;5;ELEITO POR QP;ADERVAL DA ROCHA FERREIRA FILHO;PSD;1291
230000001950;BOA VISTA;03018;5;ELEITO POR QP;IDAZIO CHAGAS DE LIMA;PP;2455
230000002161;BOA VISTA;03018;5;NÃO ELEITO;DANGELO DA SILVA KOTINSKI;PTN;0
230000001736;BOA VISTA;03018;5;SUPLENTE;ZANAIRA AIRES DA COSTA;PTC;109
230000001755;BOA VISTA;03018;5;SUPLENTE;REGINALDO DE SOUSA GÓS;PTC;346
230000001724;BOA VISTA;03018;1;SUPLENTE;CLEYMERSON PATRICIO BRITO;PTC;19
230000002773;BOA VISTA;03018;5;SUPLENTE;CLENILDO FRANCISCO DE LIMA MERCÊS;PT;230
230000002752;BOA VISTA;03018;5;SUPLENTE;SUZELLY RODRIGUES DE SOUZA;PC do B;0
230000002785;BOA VISTA;03018;5;SUPLENTE;HAMILTON CASTRO CAVALCANTE;PC do B;30
230000002787;BOA VISTA;03018;5;SUPLENTE;ADALBERTO DA SILVA SANTOS;PC do B;182
230000002098;BOA VISTA;03018;1;SUPLENTE;FRANCISCA SILVA CASTRO;PSD;0
230000002086;BOA VISTA;03018;1;SUPLENTE;LEONARDO DE SOUSA LIMA;PSD;32
230000002106;BOA VISTA;03018;5;SUPLENTE;ANDERSON SOARES DA SILVA;PSD;6
230000002108;BOA VISTA;03018;5;SUPLENTE;EDISON SOUSA DOS REIS;PSD;230
230000001953;BOA VISTA;03018;5;SUPLENTE;RAIMUNDO ESMERALDO DA COSTA;PP;10
230000001576;BOA VISTA;03018;5;SUPLENTE;TARCISO MEYRA GALVÃO DA COSTA;PSC;469
230000001576;BOA VISTA;03018;1;SUPLENTE;TARCISO MEYRA GALVÃO DA COSTA;PSC;236
230000002384;BOA VISTA;03018;5;SUPLENTE;ODINEI ARAÚJO PEREIRA;DEM;91
230000002171;BOA VISTA;03018;5;SUPLENTE;REGINA ALVES DA ROCHA SILVA;PTN;83
230000002173;BOA VISTA;03018;1;SUPLENTE;WELLINGTON COSTA RODRIGUES DO Ó;PEN;268
230000002151;BOA VISTA;03018;1;SUPLENTE;MARICELMA MEIRELLES PINTO;PTN;20
230000002159;BOA VISTA;03018;5;SUPLENTE;RAIMUNDO JOSÉ GOMES SOBRINHO;PTN;234
230000002080;BOA VISTA;03018;1;SUPLENTE;RAIFRAN CONCEIÇÃO DE SOUSA;PSDC;13
230000002058;BOA VISTA;03018;5;SUPLENTE;EVALDO JOSÉ AGUIAR FILHO;PSB;23
230000002053;BOA VISTA;03018;1;SUPLENTE;CARLA DENNYELLE ALVES SILVA;PMDB;11
230000002054;BOA VISTA;03018;5;SUPLENTE;MAYARA DA SILVA FERREIRA;PMDB;424
230000001770;BOA VISTA;03018;5;SUPLENTE;FRANLIO DE MELO SILVA;PDT;108
230000001786;BOA VISTA;03018;5;SUPLENTE;ELIEL BEZERRA LIMA;PHS;285
230000001774;BOA VISTA;03018;1;SUPLENTE;ELIANDRO PEDRO DE SOUZA;PDT;72
230000002351;BOA VISTA;03018;1;SUPLENTE;FRANCISCO GOMES DA SILVA;PR;25
230000002353;BOA VISTA;03018;5;SUPLENTE;ISMAEL CARDEAL DOS SANTOS;PR;762
230000002354;BOA VISTA;03018;5;SUPLENTE;IVAN BRAGA CANTANHEDE;PR;303
230000002795;BOA VISTA;03018;1;NÃO ELEITO;VALDENORA GOMES ROQUE;PRP;0
230000002424;BOA VISTA;03018;5;NÃO ELEITO;ANDRE FABIANO SILVA BARBOSA;PRP;264
230000002310;BOA VISTA;03018;5;NÃO ELEITO;FRANCISCO LINDOMAR GRANGEIRO;PTB;81
230000002305;BOA VISTA;03018;5;NÃO ELEITO;NATHAN RUIZ DA COSTA RIBEIRO;PV;0
230000002413;BOA VISTA;03018;1;NÃO ELEITO;JOSE NUNES FERREIRA;PRP;0
230000002685;UIRAMUTÃ;03107;7;SUPLENTE;MACIEL PEREIRA DA SILVA;DEM;32
230000002656;UIRAMUTÃ;03107;7;SUPLENTE;JOSUE SOUZA DA SILVA;PSB;141
230000002667;UIRAMUTÃ;03107;7;NÃO ELEITO;SAMARA COSTA DE ARAUJO;PMDB;29
230000002645;UIRAMUTÃ;03107;7;ELEITO POR QP;RONDINELLY LIMA MOTA;PP;218
230000002683;UIRAMUTÃ;03107;7;NÃO ELEITO;ROMARIO FELIPE MIGUEL;PT;0
230000001018;BONFIM;03077;3;SUPLENTE;ELDORAN DA SILVA SALES;SD;64
230000002692;BONFIM;03077;3;NÃO ELEITO;DARLENE BATISTA;DEM;58
230000002024;BONFIM;03077;3;NÃO ELEITO;FATIMA AFONSO SAGICA;PRP;1
230000002021;BONFIM;03077;3;NÃO ELEITO;ADERALDO CAETANO DOUGLAS;PRP;28
230000002254;BONFIM;03077;3;NÃO ELEITO;RENATO DE ALMEIDA SILVA;PPS;0
230000000942;CARACARAÍ;03034;2;SUPLENTE;MURILO VIANA DA SILVA;PTC;27
230000002261;CAROEBE;03000;4;SUPLENTE;JOSE CARLOS DA COSTA;PSD;152
230000001337;CAROEBE;03000;4;SUPLENTE;ODETE CAMPOS DA SILVA;PP;111
230000001335;CAROEBE;03000;4;SUPLENTE;RAIMUNDO NONATO SILVA;PRB;101
230000001986;CAROEBE;03000;4;SUPLENTE;MARIA DO CARMO DA SILVA;PEN;12
230000001996;CAROEBE;03000;4;SUPLENTE;JOEL VIEIRA DA SILVA;PEN;87
230000001456;CAROEBE;03000;4;SUPLENTE;DOMINGOS OLIVEIRA DA COSTA;PTC;46
230000001465;CAROEBE;03000;4;SUPLENTE;OZEIAS DE MELO SANTOS;PPS;84
230000001994;CAROEBE;03000;4;ELEITO POR QP;MARIA FILOMENA COSTA SOUSA;PR;176
230000001857;MUCAJAÍ;03093;6;SUPLENTE;ELIONARA SOUZA DE JESUS;PHS;4
230000001854;MUCAJAÍ;03093;6;SUPLENTE;ADÃO DOS SANTOS NASCIMENTO;PSB;146
230000001859;MUCAJAÍ;03093;6;SUPLENTE;ELISSAMARA DA SILVA E SILVA;PHS;130
230000003021;MUCAJAÍ;03093;6;SUPLENTE;ALAÔR DOS SANTOS XAVIER;PC do B;63
230000003009;MUCAJAÍ;03093;6;SUPLENTE;LUTIMILA FRANCISCA GEROMINI;PSL;25
230000001896;MUCAJAÍ;03093;6;ELEITO POR QP;RAIMUNDO RUFINO DE SOUZA;PRB;428
230000001219;PACARAIMA;03123;7;SUPLENTE;DIALDY ALVES FERREIRA;PP;41
230000000964;PACARAIMA;03123;7;SUPLENTE;ARLINDO FONTELLES DE LIMA;PRB;217
230000001184;PACARAIMA;03123;7;SUPLENTE;AGAMENON SANTOS RODRIGUES;PMB;144
230000001251;PACARAIMA;03123;7;SUPLENTE;ADIZON MENANDRO;PV;59
230000001602;PACARAIMA;03123;7;NÃO ELEITO;FRANCISCA HELENA FARIAS RODRIGUES;PSDB;82
230000001595;PACARAIMA;03123;7;NÃO ELEITO;FABIO MACEDO DE SIQUEIRA;PSDB;12
230000002519;SÃO LUIZ;03158;4;SUPLENTE;REGINALDO OLIVEIRA DE SOUZA;PPL;102
230000002826;SÃO LUIZ;03158;4;SUPLENTE;RAYANNE GRAZIELLE FERREIRA DOS SANTOS;PMDB;1
230000001258;SÃO LUIZ;03158;4;NÃO ELEITO;MAXLAY PAIVA SOUZA;DEM;8
230000001909;ALTO ALEGRE;03050;3;SUPLENTE;SHIRLEY MOTA FERREIRA;PEN;1
230000001916;ALTO ALEGRE;03050;3;ELEITO POR QP;FRANCISCO DAS CHAGAS DA CONCEIÇAO SOUZA;PEN;411
230000001539;IRACEMA;03026;6;SUPLENTE;DANIELA SANTOS EVANGELISTA;PEN;42
230000001158;IRACEMA;03026;6;ELEITO POR QP;NILSON DA SILVA VIEIRA;PRB;197
230000001534;IRACEMA;03026;6;NÃO ELEITO;PEDRO GONCALVES NASCIMENTO;PEN;0
230000002178;AMAJARI;03042;7;SUPLENTE;ADEMILCE DA SILVA LEITE;PSC;9
230000001492;AMAJARI;03042;7;ELEITO POR QP;FRANCISLANDIO SOUZA DA SILVA;PDT;217
230000002500;AMAJARI;03042;7;NÃO ELEITO;DAVID SOARES DE SOUZA;PR;0
230000002121;CANTÁ;03069;3;ELEITO POR QP;JORGE ERIVAN LOPES OLIVEIRA;PTN;409
230000001656;RORAINÓPOLIS;03085;8;SUPLENTE;KAMYLA REBEKA DOS SANTOS FEITOSA;PR;10
230000001637;RORAINÓPOLIS;03085;8;SUPLENTE;NIRIVALDO OLIVEIRA DA SILVA;PEN;44
230000001624;RORAINÓPOLIS;03085;8;SUPLENTE;FRANCISCO RODRIGUES DE SOUZA;PDT;112
230000001363;RORAINÓPOLIS;03085;8;SUPLENTE;ADRIANA ANTERINO;PPS;4
230000001376;RORAINÓPOLIS;03085;8;SUPLENTE;MANOEL FILHO DE SOUSA BORER;PPS;19
230000001371;RORAINÓPOLIS;03085;8;SUPLENTE;JOSE AUGUSTO CARVALHO BRITO;PV;214
230000001099;RORAINÓPOLIS;03085;8;SUPLENTE;ROSANIRA DA SILVA CAMPOS;PHS;80
230000001448;RORAINÓPOLIS;03085;8;SUPLENTE;ADRIANO DOS SANTOS LIMA;PSD;17
230000001123;RORAINÓPOLIS;03085;8;NÃO ELEITO;JOEL OLSEN;PTC;24
230000001646;RORAINÓPOLIS;03085;8;ELEITO POR QP;PAULO ROBERTO LIMA;PR;641
230000002477;NORMANDIA;03115;3;SUPLENTE;AGNALDO ANDRE CONSTANTINO;PRTB;131
230000001522;NORMANDIA;03115;3;SUPLENTE;JOZIAS MATOS DE LIMA;PHS;86
230000001528;NORMANDIA;03115;3;SUPLENTE;WANDO DA COSTA CAVALCANTE;PDT;17
230000001524;NORMANDIA;03115;3;ELEITO POR MÉDIA;ALESSANDRO LEIPNITZ DOMINGUES;PTC;156
230000002006;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;MAZONILDA PEREIRA DO NASCIMENTO;PSC;8
230000002043;SÃO JOÃO DA BALIZA;03131;4;SUPLENTE;BETEANE PEDROSA SILVA;DEM;95
230000001552;SÃO JOÃO DA BALIZA;03131;4;NÃO ELEITO;JAIR DA SILVA LIMA;PRTB;21
230000001553;SÃO JOÃO DA BALIZA;03131;4;NÃO ELEITO;FRANCISCO DE ASSIS PEREIRA DA SILVA;PRP;0
230000001964;SÃO JOÃO DA BALIZA;03131;4;ELEITO POR QP;SÉRGIO BERNARDINO DOS SANTOS;PSD;198
230000002635;UIRAMUTÃ;03107;7;SUPLENTE;PERCIVAL PAULINO LEITE;REDE;124
230000002639;UIRAMUTÃ;03107;7;SUPLENTE;ESDRA NUNES BRITO FILHO;PHS;28
230000002660;UIRAMUTÃ;03107;7;SUPLENTE;QUESIA PEREIRA DA SILVA;PHS;8
230000002671;UIRAMUTÃ;03107;7;NÃO ELEITO;MARINO CLEMENTINO;PC do B;0
230000000985;BONFIM;03077;3;SUPLENTE;IRLEY WAILAN RIBEIRO BRANDÃO;PP;84
230000002212;BONFIM;03077;3;ELEITO POR MÉDIA;DOMINGOS COSTA;PRB;211
230000000831;CARACARAÍ;03034;2;SUPLENTE;HEBERSON JUSTINO VALERIO;PSC;49
230000001421;CARACARAÍ;03034;2;SUPLENTE;MAITÊ RIBEIRO LIMA;PP;0
230000001350;CARACARAÍ;03034;2;SUPLENTE;JOELIO VALOIS FERREIRA;PRB;2
230000000874;CARACARAÍ;03034;2;SUPLENTE;JOSÉ NOGUEIRA DE MORAIS;SD;179
230000000872;CARACARAÍ;03034;2;SUPLENTE;MARIA DE NAZARÉ FREITAS MARTINS;PRP;25
230000002640;UIRAMUTÃ;03107;7;SUPLENTE;EDSON ALCINO REIS;PHS;49
230000002675;UIRAMUTÃ;03107;7;SUPLENTE;ODIMAR SILVA AMORIM;PDT;58
230000002688;UIRAMUTÃ;03107;7;NÃO ELEITO;SECILITA SALES EDMAM INGARICO;PT;0
230000002225;BONFIM;03077;3;SUPLENTE;GILMARA SAGICA FIGUEIREDO;PV;2
230000001061;BONFIM;03077;3;SUPLENTE;ZILAIR SALDANHA PEIXOTO;PSDC;108
230000002631;BONFIM;03077;3;NÃO ELEITO;HELEN BORGONHA DE SOUZA FIGUEIRA;DEM;15
230000002253;BONFIM;03077;3;NÃO ELEITO;CREUSA NASCIMENTO DA SILVA;PPS;0
230000001412;CARACARAÍ;03034;2;SUPLENTE;JANILSON FAUSTINO BASTOS;PEN;266
230000002275;CAROEBE;03000;4;SUPLENTE;ELIONÉSIO OLIVEIRA SILVA;PMDB;32
230000001454;CAROEBE;03000;4;SUPLENTE;ANTÔNIO HENRIQUE GOMES DE SOUZA;PTC;17
230000001885;MUCAJAÍ;03093;6;SUPLENTE;JANIRA DA COSTA LIMA;PR;243
230000001856;MUCAJAÍ;03093;6;SUPLENTE;VAGNER PASSOS TEIXEIRA;PRP;8
230000001860;MUCAJAÍ;03093;6;SUPLENTE;FRANCISCO RODRIGUES DA SILVA;PHS;156
230000003026;MUCAJAÍ;03093;6;SUPLENTE;OSVALDO VIEIRA BOTELHO;PSL;30
230000001191;PACARAIMA;03123;7;SUPLENTE;RUY HAGGE BARBOSA;PRP;41
230000002825;SÃO LUIZ;03158;4;SUPLENTE;PAULA LIMA SALAZAR;PMDB;1
230000001298;SÃO LUIZ;03158;4;SUPLENTE;LEIDIANE DA COSTA VAZ;PSC;2
230000001287;SÃO LUIZ;03158;4;ELEITO POR MÉDIA;GERSON ALVES OLIVEIRA;PRB;153
230000002241;ALTO ALEGRE;03050;3;SUPLENTE;MISS LEYNE DA SILVA BRAGA;PSD;0
230000001418;CARACARAÍ;03034;2;SUPLENTE;WASHINGTON LUIZ LOPES DO NASCIMENTO;PEN;191
230000001348;CARACARAÍ;03034;2;SUPLENTE;PETER CLEY DUARTE REIS;PR;178
230000000949;CARACARAÍ;03034;2;SUPLENTE;ANTÔNIO DE CARVALHO BEZERRA;PTC;148
230000000941;CARACARAÍ;03034;2;SUPLENTE;SAMUEL MENEZES DE ANDRADE;PTC;207
230000000933;CARACARAÍ;03034;2;NÃO ELEITO;JUCILENE SILVA DE LIMA;PPS;10
230000001389;CARACARAÍ;03034;2;NÃO ELEITO;LUZIA DE SOUSA DA SILVA;PSOL;1
230000002260;CAROEBE;03000;4;SUPLENTE;GEDAILDO ALVES RODRIGUES;PSD;83
230000001458;CAROEBE;03000;4;SUPLENTE;JOÃO BATISTA OLIVEIRA AMORIM;PC do B;21
230000003005;CAROEBE;03000;4;SUPLENTE;SUANIA GOMES FARIAS;PSDB;2
230000001906;MUCAJAÍ;03093;6;SUPLENTE;WASHINGTON RORIZ CUNHA JUNIOR;PRB;137
230000001891;MUCAJAÍ;03093;6;SUPLENTE;ZOILA CRISTINA DE LIMA CORREA;PR;11
230000001834;MUCAJAÍ;03093;6;SUPLENTE;VALDEMAR BARBOSA DE SOUSA;PT do B;63
230000001398;MUCAJAÍ;03093;6;NÃO ELEITO;FLAVIO DA SILVA GUERRA;PDT;28
230000001403;MUCAJAÍ;03093;6;NÃO ELEITO;EDIVALDO LIMA PINHO;PDT;72
230000001229;PACARAIMA;03123;7;SUPLENTE;JOSE VALENTINO PERES DA SILVA;PP;70
230000000972;PACARAIMA;03123;7;SUPLENTE;EDINALDO DA SILVA SOBRINHO;PRB;58
230000001188;PACARAIMA;03123;7;SUPLENTE;MANOEL PEIXOTO SOARES FILHO;PMB;61
230000001675;PACARAIMA;03123;7;SUPLENTE;ZENILTON TRAJANO PEIXOTO;PSDC;10
230000000968;PACARAIMA;03123;7;ELEITO POR QP;TERTULIANO ALVES DA PAIXÃO NETO;PRB;322
230000002524;SÃO LUIZ;03158;4;SUPLENTE;MARIA DE FÁTIMA JUSTINO DA SILVA;PPL;23
230000001262;SÃO LUIZ;03158;4;NÃO ELEITO;DILSON FRANCISCO RODRIGUES;PDT;0
230000002403;ALTO ALEGRE;03050;3;ELEITO POR MÉDIA;JOAO ELI SOUSA SILVA;PDT;442
230000001919;ALTO ALEGRE;03050;3;ELEITO POR MÉDIA;NATANAEL FAUSTINO SILVA;PEN;397
230000001751;BOA VISTA;03018;1;SUPLENTE;SAMUEL RODRIGUES LEMOS;PTC;24
230000001741;BOA VISTA;03018;5;SUPLENTE;RAIMUNDO PEREIRA SOBRINHO;PTC;94
230000002776;BOA VISTA;03018;1;SUPLENTE;ADRIANA ALVES DA SILVA;PT;14
230000002771;BOA VISTA;03018;1;SUPLENTE;JESSICA SANTOS DA SILVA;PT;2
230000002113;BOA VISTA;03018;1;SUPLENTE;MOACIVAL DANIEL MANGABEIRA;PSD;401
230000002112;BOA VISTA;03018;1;SUPLENTE;CAMILA ROBERTA FERREIRA DE VASCONCELOS;PSD;423
230000001954;BOA VISTA;03018;5;SUPLENTE;ADAILTON MENDES GALVÃO;PRB;557
230000001956;BOA VISTA;03018;5;SUPLENTE;HUGO LEONARDO SOUZA LUZ SANTOS;PRB;1150
230000001565;BOA VISTA;03018;5;SUPLENTE;RONALDO ARAÚJO DE SOUZA;PSC;262
230000001583;BOA VISTA;03018;1;SUPLENTE;MARIA DAS GRAÇAS PEREIRA BAHIA;PMB;2
230000002704;BOA VISTA;03018;5;SUPLENTE;CARIN TARZIANO PEIXOTO CALDAS;PRTB;72
230000002392;BOA VISTA;03018;1;SUPLENTE;MANOEL PEDRO SANTO SILVA RIBEIRO;DEM;3
230000002168;BOA VISTA;03018;1;SUPLENTE;MAYCO  SILVA DOS SANTOS;PEN;52
230000002162;BOA VISTA;03018;1;SUPLENTE;EVA LUCIANE LOUREIRO SANTOS;PEN;0
230000002065;BOA VISTA;03018;1;SUPLENTE;CADSON IGO RAMOS BARATA;PSDC;43
230000003047;BOA VISTA;03018;1;SUPLENTE;ANTONIO LEOCADIO VASCONCELOS FILHO;PSB;549
230000002066;BOA VISTA;03018;1;SUPLENTE;EDVALDO MOURA DE SOUSA;PSL;234
230000002079;BOA VISTA;03018;5;SUPLENTE;PAULO CARPEJANE ALVES FERREIRA;PSL;2
230000001783;BOA VISTA;03018;5;SUPLENTE;ANDRE BARRETO DE SOUZA;PHS;55
230000002346;BOA VISTA;03018;1;SUPLENTE;SANDRO CAVALCANTE FRANÇA;PPS;372
230000002339;BOA VISTA;03018;5;SUPLENTE;LOURRAYNA JUREMA ARAÚJO;PPS;76
230000002356;BOA VISTA;03018;5;SUPLENTE;JAIRO MACIEL DA SILVA;PR;38
230000002362;BOA VISTA;03018;1;SUPLENTE;VANDIQUE DE LIMA ROCHA;PR;54
230000002342;BOA VISTA;03018;1;SUPLENTE;EMERSON DOS SANTOS ALMEIDA;PPS;24
230000002343;BOA VISTA;03018;5;SUPLENTE;FRANCISCO ALEXSANDRO  DE OLIVEIRA;PPS;47
230000002204;BOA VISTA;03018;5;NÃO ELEITO;ROGERIO MIRANDA;PROS;11
230000002947;BOA VISTA;03018;5;NÃO ELEITO;FRANCISCA DOS SANTOS COELHO;PRP;0
230000002432;BOA VISTA;03018;5;NÃO ELEITO;JOALDO GOMES DO NASCIMENTO;PRP;67
230000002422;BOA VISTA;03018;1;NÃO ELEITO;MÁRIO MÁRCIO BRITO SAMPAIO;PRP;243
230000002310;BOA VISTA;03018;1;NÃO ELEITO;FRANCISCO LINDOMAR GRANGEIRO;PTB;55
230000002318;BOA VISTA;03018;1;NÃO ELEITO;ERNILDO GLEISSON RODRIGUES SILVA;PV;2
230000002149;BOA VISTA;03018;1;ELEITO POR MÉDIA;RONDINELE DE SOUSA OLIVEIRA;PTN;318
230000001570;BOA VISTA;03018;5;ELEITO POR QP;NILVAN SOUZA DOS SANTOS;PSC;1628
230000002369;BOA VISTA;03018;1;ELEITO POR QP;ALINE MARIA DE MENEZES REZENDE CHAGAS;PRTB;670
230000002156;BOA VISTA;03018;5;ELEITO POR QP;JÚLIO CÉZAR MEDEIROS LIMA;PTN;1778
230000002412;BOA VISTA;03018;1;NÃO ELEITO;EDISON PROLA;PRP;0
230000002768;BOA VISTA;03018;1;NÃO ELEITO;RUI OLIVEIRA FIGUEIREDO;PT;0
230000001741;BOA VISTA;03018;1;SUPLENTE;RAIMUNDO PEREIRA SOBRINHO;PTC;62
230000001754;BOA VISTA;03018;1;SUPLENTE;THIAGO COELHO FOGACA;PTC;460
230000001731;BOA VISTA;03018;1;SUPLENTE;WAN KENOBBY CHA COSTA;PTC;297
230000002585;BOA VISTA;03018;5;SUPLENTE;ALEXANDRE MOREIRA DOS SANTOS;PC do B;377
230000001961;BOA VISTA;03018;5;SUPLENTE;PEDRO JOÃO DO CARMO;PRB;1503
230000001956;BOA VISTA;03018;1;SUPLENTE;HUGO LEONARDO SOUZA LUZ SANTOS;PRB;902
230000001949;BOA VISTA;03018;5;SUPLENTE;JOSÉ AUGUSTO COSTA;PP;87
230000001581;BOA VISTA;03018;5;SUPLENTE;JADERSON PEREIRA DE OLIVEIRA;PMB;68
230000001561;BOA VISTA;03018;5;SUPLENTE;AMILTON DA SILVA MENDES;PSC;124
230000001568;BOA VISTA;03018;1;SUPLENTE;ALTEMAR NASCIMENTO PIRES;PSC;51
230000002381;BOA VISTA;03018;1;SUPLENTE;DERISVALDO SOUSA DOS SANTOS;DEM;89
230000002706;BOA VISTA;03018;5;SUPLENTE;ANTONIO PEREIRA MATOS;PRTB;129
230000002165;BOA VISTA;03018;5;SUPLENTE;JOSIRLEI ALVES DE OLIVEIRA;PEN;277
230000002172;BOA VISTA;03018;1;SUPLENTE;SUELEN DO NASCIMENTO MIRANDA;PMN;243
230000002175;BOA VISTA;03018;5;SUPLENTE;OZENI LIMA DE SOUSA;PTN;66
230000002061;BOA VISTA;03018;1;SUPLENTE;MARIA YOLANDA ALVES HERBSTER NETA;PSB;13
230000001769;BOA VISTA;03018;5;SUPLENTE;ANA LAURA DE ARAUJO OLIVEIRA;PDT;131
230000002347;BOA VISTA;03018;5;SUPLENTE;ALENUSKA EUDOCIA DE ARAÚJO SILVA;PPS;33
230000003008;BOA VISTA;03018;1;SUPLENTE;PATRICIO SANTOS DA SILVA;PPS;1
230000002414;BOA VISTA;03018;5;NÃO ELEITO;ELIEL GONÇALVES MEDEIROS;PRP;1108
230000002312;BOA VISTA;03018;5;NÃO ELEITO;JARDEL FARIAS DA SILVA;PTB;60
230000002309;BOA VISTA;03018;5;NÃO ELEITO;EDSON NARAN DE SOUZA;PTB;33
230000001789;BOA VISTA;03018;5;ELEITO POR MÉDIA;LINOBERG BARBOSA DE ALMEIDA;REDE;713
230000001608;IRACEMA;03026;6;SUPLENTE;ANA PAULA BASTOS FERREIRA;PDT;18
230000001542;IRACEMA;03026;6;SUPLENTE;GILVAN NUNES DA SILVA;PC do B;15
230000001180;IRACEMA;03026;6;ELEITO POR QP;ROMULO CARVALHO CRUZ;PR;198
230000002187;AMAJARI;03042;7;SUPLENTE;EDIO ALVES DO NASCIMENTO;PT do B;15
230000001209;AMAJARI;03042;7;SUPLENTE;ABINOA COSTA LIMA FILHO;PC do B;29
230000002488;AMAJARI;03042;7;ELEITO POR QP;EDVILSON GENTIL RIBAS;PTC;161
230000002494;AMAJARI;03042;7;NÃO ELEITO;SAMARA BRASIL MANOELINO;PHS;0
230000001702;CANTÁ;03069;3;SUPLENTE;JOÃO ANTÔNIO DE SOUZA PAULA;PC do B;10
230000001475;CANTÁ;03069;3;SUPLENTE;ANTONIO DA SILVA MAGALHAES;PSDB;53
230000001272;CANTÁ;03069;3;SUPLENTE;ALDISLANDIA CAVALCANTE DE OLIVEIRA;PROS;2
230000001325;CANTÁ;03069;3;NÃO ELEITO;CASSIA LUANA MORAES PEREIRA;SD;64
230000002143;CANTÁ;03069;3;NÃO ELEITO;ATAIANY BIANCA DA SILVA WILSON;PSD;0
230000001636;RORAINÓPOLIS;03085;8;SUPLENTE;REGINALDO NEVES DE OLIVEIRA;PDT;180
230000001452;RORAINÓPOLIS;03085;8;SUPLENTE;ODAIR JOSE ALVES PEREIRA;PSD;98
230000001447;RORAINÓPOLIS;03085;8;SUPLENTE;FRANCISCO MARIA SOARES DA SILVA;PPL;31
230000001434;RORAINÓPOLIS;03085;8;SUPLENTE;ANTONIO DE ANDRADE MELO;SD;148
230000001127;RORAINÓPOLIS;03085;8;NÃO ELEITO;RAIMUNDO PAULINO LIMA;PTC;29
230000001137;RORAINÓPOLIS;03085;8;NÃO ELEITO;JOEL PEREIRA DE OLIVEIRA;PT;13
230000001131;RORAINÓPOLIS;03085;8;NÃO ELEITO;SEBASTIAO DANTAS MATIAS;PTC;18
230000001365;RORAINÓPOLIS;03085;8;ELEITO POR QP;DOVAL NASCIMENTO FERREIRA;PV;235
230000001083;NORMANDIA;03115;3;SUPLENTE;ELIZABEL ALMEIDA TOMAZ;PSD;1
230000002048;SÃO JOÃO DA BALIZA;03131;4;ELEITO POR MÉDIA;CLAUDIR JOSÉ KRUTLI;PDT;137
230000002040;SÃO JOÃO DA BALIZA;03131;4;ELEITO POR QP;FERNANDO DE SOUSA;DEM;155
230000002012;SÃO JOÃO DA BALIZA;03131;4;NÃO ELEITO;CLOTILDE DA SILVA ABADE;PP;0
230000002784;IRACEMA;03026;6;SUPLENTE;REGIA DE ANDRADE SILVA;PSC;12
230000001175;IRACEMA;03026;6;SUPLENTE;NILTON CESAR DA SILVA VASCO;PSDC;112
230000001147;IRACEMA;03026;6;SUPLENTE;REINALDO SOUSA ALMEIDA;PMDB;114
230000002987;IRACEMA;03026;6;SUPLENTE;MARIA DOLIMAR DE SOUSA;PEN;14
230000002483;AMAJARI;03042;7;SUPLENTE;ELENRILTON BARBOSA RODRIGUES;PROS;137
230000001499;AMAJARI;03042;7;SUPLENTE;MARIA FRANCISCA RODRIGUES FARIAS;PTN;1
230000002186;AMAJARI;03042;7;ELEITO POR QP;DIOMEDES MOREIRA DE OLIVEIRA;PEN;219
230000001482;CANTÁ;03069;3;SUPLENTE;ADÉLIO ALMEIDA BARROS;PV;45
230000001478;CANTÁ;03069;3;SUPLENTE;JUSSARA MAGALHAES TERRA;PSB;12
230000001870;CANTÁ;03069;3;SUPLENTE;JOSE REGINALDO CARLOS DOS SANTOS;PHS;0
230000001879;CANTÁ;03069;3;SUPLENTE;JOEL RODRIGUES DA SILVA;PHS;47
230000001864;CANTÁ;03069;3;SUPLENTE;REGILMARA DO NASCIMENTO SILVA;PHS;27
230000001872;CANTÁ;03069;3;SUPLENTE;MARIA DE SOUZA ROCHA;PEN;42
230000001102;RORAINÓPOLIS;03085;8;SUPLENTE;EBELIZE BARROS ROCHA SILVA;PHS;246
230000001109;RORAINÓPOLIS;03085;8;SUPLENTE;ELITO DOS SANTOS ALHO;PSL;54
230000002328;RORAINÓPOLIS;03085;8;NÃO ELEITO;ISAQUE ALVES DANTAS;PSOL;23
230000001126;RORAINÓPOLIS;03085;8;NÃO ELEITO;VILACI DA SILVA SOUSA;PTC;88
230000001128;RORAINÓPOLIS;03085;8;NÃO ELEITO;JOSE MARTINS DE SOUZA;PTC;18
230000001617;RORAINÓPOLIS;03085;8;ELEITO POR MÉDIA;ADRIANO SOUZA DOS SANTOS;PMN;473
230000001628;RORAINÓPOLIS;03085;8;ELEITO POR QP;GILMARIO ALVES LIMA;PEN;667
230000001071;NORMANDIA;03115;3;SUPLENTE;DANIELE MARIA DA SILVA ESBELL;PP;218
230000002474;NORMANDIA;03115;3;SUPLENTE;ENNISMARLE FIDELIS PAULINO;PV;7
230000001514;NORMANDIA;03115;3;SUPLENTE;CRISMO PEREIRA DA SILVA;PDT;103
